purchaseorderid,purchaseorderdetailid,vendor_name,product_name,category,orderqty,unitprice,standardcost,vp_avg_price,price_deviation,price_deviation_pct,z_score,rejection_rate,line_total,anomaly_raw,is_anomaly,anomaly_flag,orderdate,order_year,order_month
1207,2725,Inline Accessories,HL Mountain Pedal,Components,550,62.9895,35.9596,62.9895,0.0,0.0,0.0,0.0,34644.23,-0.5329850108708114,False,Normal,2024-11-19,2024.0,11.0
3893,8552,Inline Accessories,HL Mountain Pedal,Components,550,62.9895,35.9596,62.9895,0.0,0.0,0.0,0.0,34644.23,-0.5329850108708114,False,Normal,2025-07-27,2025.0,7.0
2994,6616,Bicycle Specialists,Touring Pedal,Components,550,62.9895,35.9596,62.9895,0.0,0.0,0.0,0.0,34644.23,-0.5329850108708114,False,Normal,2025-05-19,2025.0,5.0
3577,7894,Inline Accessories,HL Mountain Pedal,Components,550,62.9895,35.9596,62.9895,0.0,0.0,0.0,0.0,34644.23,-0.5329850108708114,False,Normal,2025-07-03,2025.0,7.0
3547,7832,Bicycle Specialists,Touring Pedal,Components,550,62.9895,35.9596,62.9895,0.0,0.0,0.0,0.0,34644.23,-0.5329850108708114,False,Normal,2025-07-01,2025.0,7.0
91,210,Bicycle Specialists,Touring Pedal,Components,550,62.9895,35.9596,62.9895,0.0,0.0,0.0,0.0,34644.23,-0.5329850108708114,False,Normal,2023-02-22,2023.0,2.0
3044,6728,Professional Athletic Consultants,ML Road Tire,Accessories,550,39.7635,9.3463,39.7635,0.0,0.0,0.0,0.0,21869.93,-0.5327683956109149,False,Normal,2025-05-22,2025.0,5.0
2254,5013,Professional Athletic Consultants,ML Road Tire,Accessories,550,39.7635,9.3463,39.7635,0.0,0.0,0.0,0.0,21869.93,-0.5327683956109149,False,Normal,2025-03-09,2025.0,3.0
3202,7055,Professional Athletic Consultants,ML Road Tire,Accessories,550,39.7635,9.3463,39.7635,0.0,0.0,0.0,0.0,21869.93,-0.5327683956109149,False,Normal,2025-06-04,2025.0,6.0
2412,5340,Professional Athletic Consultants,ML Road Tire,Accessories,550,39.7635,9.3463,39.7635,0.0,0.0,0.0,0.0,21869.93,-0.5327683956109149,False,Normal,2025-03-25,2025.0,3.0
3834,8443,Professional Athletic Consultants,ML Road Tire,Accessories,550,39.7635,9.3463,39.7635,0.0,0.0,0.0,0.0,21869.93,-0.5327683956109149,False,Normal,2025-07-23,2025.0,7.0
1464,3308,Professional Athletic Consultants,ML Road Tire,Accessories,550,39.7635,9.3463,39.7635,0.0,0.0,0.0,0.0,21869.93,-0.5327683956109149,False,Normal,2024-12-17,2024.0,12.0
62,141,Professional Athletic Consultants,ML Road Tire,Accessories,550,39.7635,9.3463,39.7635,0.0,0.0,0.0,0.0,21869.93,-0.5327683956109149,False,Normal,2023-01-23,2023.0,1.0
3992,8770,Professional Athletic Consultants,ML Road Tire,Accessories,550,39.7635,9.3463,39.7635,0.0,0.0,0.0,0.0,21869.93,-0.5327683956109149,False,Normal,2025-08-02,2025.0,8.0
1622,3640,Professional Athletic Consultants,ML Road Tire,Accessories,550,39.7635,9.3463,39.7635,0.0,0.0,0.0,0.0,21869.93,-0.5327683956109149,False,Normal,2025-01-02,2025.0,1.0
902,2023,Professional Athletic Consultants,ML Road Tire,Accessories,550,39.7635,9.3463,39.7635,0.0,0.0,0.0,0.0,21869.93,-0.5327683956109149,False,Normal,2024-09-10,2024.0,9.0
3530,7798,Victory Bikes,Touring Tire,Accessories,550,37.6215,10.8423,37.6215,0.0,0.0,0.0,0.1,20691.83,-0.5318810258741558,False,Normal,2025-06-30,2025.0,6.0
390,874,Victory Bikes,Touring Tire,Accessories,550,37.6215,10.8423,37.6215,0.0,0.0,0.0,0.1,20691.83,-0.5318810258741558,False,Normal,2024-05-28,2024.0,5.0
2740,6083,Victory Bikes,Touring Tire,Accessories,550,37.6215,10.8423,37.6215,0.0,0.0,0.0,0.1,20691.83,-0.5318810258741558,False,Normal,2025-04-24,2025.0,4.0
1950,4368,Victory Bikes,Touring Tire,Accessories,550,37.6215,10.8423,37.6215,0.0,0.0,0.0,0.1,20691.83,-0.5318810258741558,False,Normal,2025-02-10,2025.0,2.0
1160,2627,Victory Bikes,Touring Tire,Accessories,550,37.6215,10.8423,37.6215,0.0,0.0,0.0,0.1,20691.83,-0.5318810258741558,False,Normal,2024-11-11,2024.0,11.0
1462,3303,"Premier Sport, Inc.",Touring Rim,,550,39.1965,0.0,39.1965,0.0,0.0,0.0,0.14909090909090908,21558.08,-0.5313868700218223,False,Normal,2024-12-17,2024.0,12.0
2252,5008,"Premier Sport, Inc.",Touring Rim,,550,39.1965,0.0,39.1965,0.0,0.0,0.0,0.14909090909090908,21558.08,-0.5313868700218223,False,Normal,2025-03-09,2025.0,3.0
3042,6723,"Premier Sport, Inc.",Touring Rim,,550,39.1965,0.0,39.1965,0.0,0.0,0.0,0.14909090909090908,21558.08,-0.5313868700218223,False,Normal,2025-05-22,2025.0,5.0
3832,8438,"Premier Sport, Inc.",Touring Rim,,550,39.1965,0.0,39.1965,0.0,0.0,0.0,0.14909090909090908,21558.08,-0.5313868700218223,False,Normal,2025-07-23,2025.0,7.0
1342,3048,Chicago City Saddles,HL Road Seat/Saddle,Components,550,40.9395,23.3722,40.9395,0.0,0.0,0.0,0.14909090909090908,22516.73,-0.5313077621901517,False,Normal,2024-12-04,2024.0,12.0
2132,4742,Chicago City Saddles,HL Road Seat/Saddle,Components,550,40.9395,23.3722,40.9395,0.0,0.0,0.0,0.14909090909090908,22516.73,-0.5313077621901517,False,Normal,2025-02-26,2025.0,2.0
3712,8172,Chicago City Saddles,HL Road Seat/Saddle,Components,550,40.9395,23.3722,40.9395,0.0,0.0,0.0,0.14909090909090908,22516.73,-0.5313077621901517,False,Normal,2025-07-14,2025.0,7.0
2922,6457,Chicago City Saddles,HL Road Seat/Saddle,Components,550,40.9395,23.3722,40.9395,0.0,0.0,0.0,0.14909090909090908,22516.73,-0.5313077621901517,False,Normal,2025-05-13,2025.0,5.0
2622,5825,First National Sport Co.,HL Shell,,550,3.6435,0.0,3.6435,0.0,0.0,0.0,0.14909090909090908,2003.93,-0.5310524519363863,False,Normal,2025-04-15,2025.0,4.0
1832,4104,First National Sport Co.,HL Shell,,550,3.6435,0.0,3.6435,0.0,0.0,0.0,0.14909090909090908,2003.93,-0.5310524519363863,False,Normal,2025-01-26,2025.0,1.0
272,631,First National Sport Co.,HL Shell,,550,3.6435,0.0,3.6435,0.0,0.0,0.0,0.14909090909090908,2003.93,-0.5310524519363863,False,Normal,2023-10-17,2023.0,10.0
792,1769,First National Sport Co.,HL Shell,,550,3.6435,0.0,3.6435,0.0,0.0,0.0,0.14909090909090908,2003.93,-0.5310524519363863,False,Normal,2024-09-02,2024.0,9.0
3412,7540,First National Sport Co.,HL Shell,,550,3.6435,0.0,3.6435,0.0,0.0,0.0,0.14909090909090908,2003.93,-0.5310524519363863,False,Normal,2025-06-21,2025.0,6.0
3792,8345,Chicago Rent-All,Reflector,,60,9.198,0.0,9.198,0.0,0.0,0.0,0.15,551.88,-0.5300155074549144,False,Normal,2025-07-20,2025.0,7.0
1422,3219,Chicago Rent-All,Reflector,,60,9.198,0.0,9.198,0.0,0.0,0.0,0.15,551.88,-0.5300155074549144,False,Normal,2024-12-12,2024.0,12.0
2212,4915,Chicago Rent-All,Reflector,,60,9.198,0.0,9.198,0.0,0.0,0.0,0.15,551.88,-0.5300155074549144,False,Normal,2025-03-04,2025.0,3.0
3002,6630,Chicago Rent-All,Reflector,,60,9.198,0.0,9.198,0.0,0.0,0.0,0.15,551.88,-0.5300155074549144,False,Normal,2025-05-20,2025.0,5.0
1042,2344,Chicago Rent-All,Reflector,,60,9.198,0.0,9.198,0.0,0.0,0.0,0.15,551.88,-0.5300155074549144,False,Normal,2024-10-13,2024.0,10.0
3679,8112,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-07-11,2025.0,7.0
3995,8776,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-08-02,2025.0,8.0
2099,4682,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-02-24,2025.0,2.0
3284,7249,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-06-11,2025.0,6.0
3521,7781,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-06-30,2025.0,6.0
3758,8274,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-07-17,2025.0,7.0
3916,8606,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-07-28,2025.0,7.0
1546,3477,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2024-12-25,2024.0,12.0
381,857,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2024-05-28,2024.0,5.0
2494,5534,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-04-03,2025.0,4.0
1309,2973,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2024-11-28,2024.0,11.0
1024,2309,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2024-10-09,2024.0,10.0
2020,4517,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-02-16,2025.0,2.0
3600,7947,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-07-06,2025.0,7.0
909,2037,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2024-09-14,2024.0,9.0
2257,5018,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-03-09,2025.0,3.0
1625,3646,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-01-02,2025.0,1.0
1941,4351,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-02-09,2025.0,2.0
739,1642,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2024-08-28,2024.0,8.0
2178,4844,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-03-02,2025.0,3.0
2731,6066,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-04-23,2025.0,4.0
573,1280,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2024-08-14,2024.0,8.0
1783,3993,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-01-21,2025.0,1.0
65,147,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2023-01-23,2023.0,1.0
2810,6232,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-04-30,2025.0,4.0
996,2217,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2024-09-29,2024.0,9.0
3837,8448,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-07-23,2025.0,7.0
1151,2608,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2024-11-11,2024.0,11.0
3126,6891,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-05-29,2025.0,5.0
1230,2780,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2024-11-21,2024.0,11.0
3363,7440,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-06-18,2025.0,6.0
3205,7061,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-06-04,2025.0,6.0
1388,3148,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2024-12-08,2024.0,12.0
1467,3319,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2024-12-17,2024.0,12.0
223,533,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2023-08-16,2023.0,8.0
490,1092,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2024-08-07,2024.0,8.0
3047,6733,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-05-23,2025.0,5.0
2336,5176,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-03-18,2025.0,3.0
2415,5346,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-03-26,2025.0,3.0
2889,6397,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-05-11,2025.0,5.0
660,1477,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2024-08-21,2024.0,8.0
2968,6559,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-05-18,2025.0,5.0
2573,5725,Signature Cycles,LL Road Tire,Accessories,550,34.3455,8.0373,34.3455,0.0,0.0,0.0,0.0,18890.03,-0.529822308803569,False,Normal,2025-04-10,2025.0,4.0
581,1295,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2024-08-14,2024.0,8.0
3055,6747,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-05-23,2025.0,5.0
1238,2795,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2024-11-21,2024.0,11.0
1159,2625,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2024-11-11,2024.0,11.0
2660,5907,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-04-17,2025.0,4.0
2976,6578,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-05-18,2025.0,5.0
3529,7796,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-06-30,2025.0,6.0
668,1495,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2024-08-21,2024.0,8.0
2897,6413,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-05-11,2025.0,5.0
830,1857,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2024-09-04,2024.0,9.0
2265,5032,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-03-10,2025.0,3.0
3134,6911,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-05-29,2025.0,5.0
419,928,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2024-08-03,2024.0,8.0
1396,3167,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2024-12-10,2024.0,12.0
1317,2989,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2024-12-01,2024.0,12.0
2818,6248,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-05-01,2025.0,5.0
1064,2401,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2024-10-14,2024.0,10.0
2581,5742,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-04-10,2025.0,4.0
73,166,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2023-02-08,2023.0,2.0
1791,4010,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-01-22,2025.0,1.0
3213,7077,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-06-05,2025.0,6.0
231,550,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2023-08-24,2023.0,8.0
498,1108,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2024-08-09,2024.0,8.0
2107,4698,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-02-25,2025.0,2.0
3371,7457,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-06-18,2025.0,6.0
2344,5196,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-03-18,2025.0,3.0
1949,4366,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-02-10,2025.0,2.0
389,872,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2024-05-28,2024.0,5.0
3766,8293,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-07-18,2025.0,7.0
2028,4533,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-02-18,2025.0,2.0
747,1658,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2024-08-28,2024.0,8.0
3450,7622,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-06-24,2025.0,6.0
3608,7963,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-07-07,2025.0,7.0
1870,4192,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-02-02,2025.0,2.0
2739,6081,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-04-24,2025.0,4.0
3687,8128,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-07-13,2025.0,7.0
3845,8462,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-07-24,2025.0,7.0
1475,3333,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2024-12-18,2024.0,12.0
3924,8626,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-07-29,2025.0,7.0
2423,5362,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-03-26,2025.0,3.0
1554,3497,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2024-12-25,2024.0,12.0
2186,4863,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-03-03,2025.0,3.0
917,2053,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2024-09-14,2024.0,9.0
310,706,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2024-04-23,2024.0,4.0
1633,3662,Varsity Sport Co.,Chain,Components,60,15.7395,8.9866,15.7395,0.0,0.0,0.0,0.0,944.37,-0.5295775903260221,False,Normal,2025-01-05,2025.0,1.0
762,1687,American Bikes,HL Road Rim,,550,37.086,0.0,37.086,0.0,0.0,0.0,0.14909090909090908,20397.3,-0.5291554764244149,False,Normal,2024-08-31,2024.0,8.0
1802,4027,American Bikes,HL Road Rim,,550,37.086,0.0,37.086,0.0,0.0,0.0,0.14909090909090908,20397.3,-0.5291554764244149,False,Normal,2025-01-22,2025.0,1.0
592,1317,American Bikes,HL Road Rim,,550,37.086,0.0,37.086,0.0,0.0,0.0,0.14909090909090908,20397.3,-0.5291554764244149,False,Normal,2024-08-16,2024.0,8.0
2592,5759,American Bikes,HL Road Rim,,550,37.086,0.0,37.086,0.0,0.0,0.0,0.14909090909090908,20397.3,-0.5291554764244149,False,Normal,2025-04-13,2025.0,4.0
242,570,American Bikes,HL Road Rim,,550,37.086,0.0,37.086,0.0,0.0,0.0,0.14909090909090908,20397.3,-0.5291554764244149,False,Normal,2023-09-21,2023.0,9.0
3382,7474,American Bikes,HL Road Rim,,550,37.086,0.0,37.086,0.0,0.0,0.0,0.14909090909090908,20397.3,-0.5291554764244149,False,Normal,2025-06-19,2025.0,6.0
1227,2774,Professional Athletic Consultants,HL Road Tire,Accessories,550,43.9845,12.1924,43.9845,0.0,0.0,0.0,0.0,24191.48,-0.528486110460865,False,Normal,2024-11-21,2024.0,11.0
2965,6547,Professional Athletic Consultants,HL Road Tire,Accessories,550,43.9845,12.1924,43.9845,0.0,0.0,0.0,0.0,24191.48,-0.528486110460865,False,Normal,2025-05-18,2025.0,5.0
819,1831,Professional Athletic Consultants,HL Road Tire,Accessories,550,43.9845,12.1924,43.9845,0.0,0.0,0.0,0.0,24191.48,-0.528486110460865,False,Normal,2024-09-03,2024.0,9.0
2017,4505,Professional Athletic Consultants,HL Road Tire,Accessories,550,43.9845,12.1924,43.9845,0.0,0.0,0.0,0.0,24191.48,-0.528486110460865,False,Normal,2025-02-16,2025.0,2.0
1938,4344,Professional Athletic Consultants,HL Road Tire,Accessories,550,43.9845,12.1924,43.9845,0.0,0.0,0.0,0.0,24191.48,-0.528486110460865,False,Normal,2025-02-09,2025.0,2.0
